Pic_id,Text,Unnamed: 2,Target,Source,SentimentCategory
1008.jpg,the triumph of color in makeup,0,,,0
1009.jpg,elizabeth arden red door 25,1,door,bottle,1
1010.jpg,"How to tan as you please  
THE ELIZABETH ARDEN WAY

ARDEN SUNSTOP CREAM, non-greasy lotion-sunscreen filter for a sun tan without redness or discomfort.  
Serves as a solid under-make-up base – 7/6 (1½ oz.) and 12/6 (3 oz.)  
ARDEN EXCELLENT OIL (new ""Homogenized Cold-type""), helps skin tan fast and evenly – 7/6 (3 oz.)  
ARDEN SUNSTOP CAKE MAKE-UP, sponge-on foundation that filters out sun rays and makes you look tan while you get tan – 17/6  
ARDEN AFTER-SUN CREAM quickly soothes and relieves sun-touched skin – 10/6  
ARDEN GROOMING AIDS for sun, sand and sea:  
Sunshade Cream Lipstick with sunscreen – 10/6  
Sunshade Cream Rouge – 10/6  
Herbal Lotion, cool after-sun lotion – 15/-  
Eye-Screen Stick – 10/6  
Foundation Cream Powder Puff – 11/6

elizabeth arden  
NEW YORK – 673 FIFTH AVENUE  
LONDON – 255 BOND STREET  
PARIS",0,,,1
1011.jpg,"DAY  
EVENING  
Jewels by Trifari  
Reprinted from the November, 1949, issue of HARPER'S BAZAAR",0,,,0
1012.jpg,"“the perfect jewel of a gift...”

“Coro”  
“the finest in fashion jewelry”
 
“At all leading stores in the U.S.A. and Canada. Write for folder.”  
“CORO, Inc., Fifth Ave., New York City”

- “THE PRINCESS RING”
- “BUTTERFLY PIN”
- “THE SWEETHEART BRACELET”
- “PARTY BLOSSOM PIN”
- “DUTCH GIRL PIN”
- “PARTY BLOSSOM EARSCREWS”
- “HEART PIN”
- “LILY PIN”
- “LUCKY STAR PIN”",0,,,0
1013.jpg,"Cartier  
Collection les must",0,,,1
1014.jpg,TAKE AN EXTRA 10% OFF YOUR TOTAL PURCHASE WHEN YOU USE CODE: BRILLIANT,0,,,0
1015.jpg,Cadillac,0,,,1
1016.jpg," ""PRESERVE YOUR WORLD. PRESERVE YOURSELF.""",1,face,forest,1
1017.jpg,protectyourehvironmentit.,1,rose,penis,1
1018.jpg,IT TAKES 90 YEARS TO GROW A BOX OF KLEENEX.,0,,,0
1019.jpg,man wild.,1,leaf,fries,0
1020.jpg,"**""IF YOU DON'T PRESERVE NATURE BY USING LOW-WATTAGE BULBS, WHO WILL?""****""Today, with almost everyone using electricity everywhere and more energy-consuming devices being used around the world, the need for conservation is greater than ever. For more information, visit your nearest electric company.""**",1,orangutan,person,1
1021.jpg,do you know what you eat greenpeace.,1,grasshopper,peas,1
1022.jpg,"TURTLES ARE REALLY STUPID.  
THEY MISTAKE PLASTIC CARRY BAGS FOR JELLYFISH.

EVERY YEAR MILLIONS OF INNOCENT MARINE CREATURES DIE BY INGESTING PLASTIC, WHICH THEY MISTAKE FOR FOOD. STOP THIS STUPIDITY. USE LESS PLASTIC, STARTING THIS WORLD ENVIRONMENT DAY.

FIGHT THE PLASTIC MONSTER",1,Plastic Monster,people,1
1023.jpg,Introducing a friendlier Coke,1,Coca-Cola,tree,0
1024.jpg,"TURN «OFF» THE LIGHTS
AND REVERSE GLOBAL WARMING",1,tree,light,1
1025.jpg,"brochure distribution
aerial
mobile
transit shelter
OOH vol 2",0,,,0
1026.jpg,you will love your hair rejoice,1,wire,hair,1
1027.jpg,put your shirt and join our team.,1,penguin,Logo,1
1028.jpg,100 WWF www.wwfchina.org,0,,,0
1029.jpg,"I ![Sony Ericsson logo] to amplify my rock

Share your favourite music on your Sony Ericsson Walkman® Phone with the accessory speakers.

Sony Ericsson  
Walkman

www.sonyericsson.com/walkman",1,wires,guitar,1
1030.jpg,i living out loud. the new sony ericsson w395 phone with builtin stereo speakers. sony ericssson.,1,waves,music,1
1031.jpg,sony .make.believe. made to adapt.made of imagination.xperia.,1,tablet,skin,1
1032.jpg,nodeprime.,0,,,0
1033.jpg,"Alice is unsure of the path in front her.  
Can you help her find her way?

start

finish  
KIDS COMPANY

Kids Company works with over 12,000 vulnerable young people each year to get them back on the right path.  
With your help we can reach even further. To find out more, or to support what we do, visit [www.kidsco.org.uk](http://www.kidsco.org.uk)",0,,,0
1034.jpg,"`Vivaz™`
`Sony Ericsson`
`SONY`",1,phone,leaves,1
1035.jpg,"THE NETWORKED SOCIETY:  
Change Is Happening Fast. Are You Ready?  

We live in a world more connected than ever.  
It’s called the Networked Society.  

Health Care  
Education  
Transportation  

Find out how the Networked Society is transforming three industries – health care, education, and transportation – for the better.

Read Article

CHANGE HAPPENS FAST!  
CANADIAN BUSINESS  
ERICSSON

THE NETWORKED SOCIETY  
transforms industries for the better!  
READ MORE  
CANADIAN BUSINESS  
ERICSSON",0,,,0
1036.jpg,where your business stays grounded.and your profits reach for the skies.dlfa.use your qr code scanner to enter a whole new world.dlf gardencity.1t mtkes sense to be here.,1,code,Skyscraper,1
1037.jpg,sony ericsson.the soundcrack to your life.the wbooi walkman phone.,1,headphone,person,1
1038.jpg,..love makeup not battle array.estee lauder..;n,1,face,Deformed,0
1039.jpg,"ESTÉE LAUDER  
New. Advanced Night Repair  
Try it free: wake up to more beautiful skin.  
Online Now: Free with any Estée Lauder purchase.  
Shop Now",0,,,1
1040.jpg,the best just gets better.advanced night repair.estee lauder. n,1,bottle,product,1
1041.jpg,"#HomebuyerInsights

Homebuyers consider saving for or paying off a home as important as saving for retirement

  Saving for or paying off a home  
  92%

  Saving for retirement  
  91%

According to the 2016 Bank of America Homebuyer Insights Report

Bank of America",0,,,0
1042.jpg,"MODERN MUSE LE ROUGE
BE DARING. BE AN INSPIRATION.
#modernmuse",0,,,0
1043.jpg,detox. evian.live young.,1,opener,bottle,1
1044.jpg,in the event of rainspectators are requestednot to raise umbrellasuntl play has been stopped. evian. the other official water of the championships wimbledon.,1,stairs,waterfall,1
1045.jpg,"NEW FLAVOR  
Pop-Tarts  
toaster pastries  
FROSTED A&W ROOT BEER  
Naturally & Artificially Flavored  
A&W ROOT BEER (Since 1919)  
8  
TOASTER PASTRIES  
PASTELILLOS PARA TOSTAR",0,,,1
1046.jpg,"evian
Live young
75 cl / street",1,evian,old people,1
1047.jpg,only afree press can hurt them support our fight. reporters 25 years.,1,man,crumpled,1
1048.jpg,evian.,1,letters,stretched,1
1049.jpg,evian.,0,,,1
1050.jpg,"earth  
wind  
fire  
evian  
water at its purest.  
evian.",0,,,1
1051.jpg,"THE WORLD’S FIRST TASTEABLE PRINT AD!  
JUST TEAR OFF A PIECE OF THIS PAGE POP IN YOUR MOUTH & ENJOY A FANTA BY TASTING THIS AD!",0,,,1
1052.jpg,"The Sounds of the world  
Fanta ringtone generator

- Challenge  
- Solution  
- Result",0,,,1
1053.jpg,via bank of america teavelersu3000cheques moneey only you can spend.,0,,,1
1054.jpg,fanta.,0,,,1
1055.jpg,"NOW AVAILABLE

CAFFEINE FREE
Fanta
PINEAPPLE
100% NATURAL FLAVORS

CAFFEINE FREE
Fanta
GRAPE
100% NATURAL FLAVORS

NATURAL FEEL GOOD FLAVOR
Fanta is a registered trademark of The Coca-Cola Company.",0,,,1
1056.jpg,"""Its bottle with Fanta!""
""New Shape"" (on the leaf-shaped sticker)",1,berries,bottle,1
1057.jpg,explosively orange.fanta.,1,bomb,orange,1
1058.jpg,the fanta tasteable print ad.,1,ad,peel,0
1059.jpg,"Find
Come on, a little quick!
Find
The more Fanta, the less serious it is.",0,,,1
1060.jpg,Fanta ORANGE,0,,,1
1061.jpg,saila spice.,1,mouth,fish,1
1062.jpg,stihl.,1,text,wood,0
1063.jpg,calgary farmers market.,1,lunch,barn,1
1064.jpg,frest all winter.calgary farmers market.,1,eggs,snow,1
1065.jpg,"ÚNICO  
ARE YOU A PROFESSIONAL RUNNER? GREAT.  
ARE YOU AN AMATEUR RUNNER? PERFECT.  
ARE YOU LATE FOR WORK? EXCELLENT.

FILA real runners",1,Multiple legs,extremely fast,1
1066.jpg," ""Take your step""
Mizuno",0,,,1
1067.jpg,"Snow Spike. Feel a new attraction.  
E ADESSO PRENDILE.  
Fila.",0,,,1
1068.jpg,works in over 215 countries.like the netherlands.att.,1,hands,flowers,1
1069.jpg,"Mizuno Wave Pro Runner 12
Impulse, Grip, and Stability.
Running has never been so easy.",1,walkway,track,1
1070.jpg,"Not all  
fast  
Women  
have bad reputations.

Bonnie Blair five time olympic gold medalist.

CHANGE the GAME
FILA",0,,,1
1071.jpg,houdini doyle thursday 9pmsky channel 123.sky.,0,,,1
1072.jpg,at stoney ridoe winery.,1,bottle,cheese,0
1073.jpg,ad astra.getting serious about planetary defense.,0,,,-1
1074.jpg,att,1,logo,head,1
1075.jpg,naturally juicy.bubbles pulp buules shake.,1,deer,woman,1
1076.jpg,"Fresh Coffee, Ready Now!",0,,,0
1077.jpg,"MEXICO  
 VIA BANK OF AMERICA  
 TRAVELERS CHEQUES  
 money only you can spend  
 Known and accepted throughout the world",1,sun,"
Aztec/Maya style",1
1078.jpg,folgers.,1,cartoon,human,1
1079.jpg,**“Instant Ahaa”**,1,glove,mug,1
1080.jpg,all in one ehythm.beef picante.chicken caramba.,1,restaurant,coliseum,0
1081.jpg,buying a satellte dish to see the football you want can leave you as flat.,1,People who watch TV,player,1
1082.jpg,marca.,1,goal,net,0
1083.jpg,once.always.adidas.,1,ball,soccer,1
1084.jpg,"Nike Soccer
Enter your code
THE FUTURE HAS BEEN WRITTEN
Watch the Video",0,,,0
1085.jpg,make love not war.,1,man,flags,1
1086.jpg,egames.,0,,,0
1087.jpg,"Alec Deutsch

Al,  
We want to thank you for the great  
memories on and off the field. Go  
out in a blaze, the best is yet to come!  
Love,  
Mom, Dad, Dylan, Kade, Papa and Prissy",0,,,0
1088.jpg,mix uo with nature.ford ecossport.4x4.,1,person,sliced,1
1089.jpg,texting while driving checking their social network dr simply make a call may limit their attention and cause accidents. be conscious. disconnect. ford fortal.n,1,twitter ,symbol,1
1090.jpg,"WISE BIRDS KNOW  Ford’s out Front!

There’s a Ford in your future

- WEATHER PROOF “KING-SIZE” BRAKES
- “REST-RIDE” SPRINGS
- RUGGED, “LIFEGUARD” BODY
- ALWAYS ROOM FOR ONE MORE
- CHOICE OF TEN BEAUTIFUL COLORS
- WHO-0-0 ELSE?
- FORD OFFERS CHOICE OF ENGINES V-8 or 6
- SMOOTH, QUIET PERFORMANCE
- OUT FRONT IN THE STYLE PARADE
- WAKE UP AND GO!",0,,,1
1091.jpg,passion to go distance.,1,house,Mirror,1
1092.jpg,wasting energy is a crime.ford mondeojust 3.91100km.,1,gauge,tree,1
1093.jpg,"""United States. Get it together. Buckle up. No other company in the world can make this statement. Aerospace. Communications satellites. Alternative fuels. Electronics. Automotive manufacturing.""",0,,,1
1094.jpg,ford escort.se sale de lo corriente. eleconometro otra dimension del ford escort.5.5 l.a los kms.,0,,,1
1095.jpg,toencouragesmallexporterswerehappytotakeoneprobiemofftheirhands.,1,hand,candle,0
1096.jpg,ford.ranger.,1,pen,Moss,1
1097.jpg,stolichnaya. choose authenticity.stolichnaya russian vodka.,1,vodka,stripes,0
1098.jpg,"Clever Move  
Be Clever. Play Games.

Cards Against Humanity  
A party game for horrible people.

clevermovegames.com
 
FOUR loko  
Sour Apple / Watermelon DEW",0,,,0
1099.jpg,"Your Brain On FourLoko
A f​u​n place to be...
ID 10",0,,,0
1100.jpg,joypepsi.,1,straw,hands,1
1101.jpg,tabasco.dangerously hot.,1,pizza,symbol,0
1102.jpg,**Chicago**,1,chocolate,logo,0
1103.jpg,"Orange Juice
Plum Jam
Kiwi Jelly",0,,,0
1104.jpg,helping business turn the corner.barclays corporate.,1,factory,bent,0
1105.jpg,make your donation to the wwf brazil here and see who youll be helping.,1,turtle,coins,1
1106.jpg,"Pixels updates mobile ad offerings with new HTML5 mobile ad formats & launches mobile ad network
Weather ActiVoice VRical",0,,,0
1107.jpg,“15% …need I say more? GEICO”,1,gecko,people,1
1108.jpg,"Books on the go  
Read your favorite books  
anytime anywhere!",1,phone,bookshelf,1
1109.jpg,"""Enjoy your Taste It""  
""Coca-Cola Zero""",1,straw,word,0
1110.jpg,probablythebestbeerintheworld.,1,beer,pearl,0
1111.jpg,helping business turn the corner.barclays corporate.,1,ship,bent,0
1112.jpg,a study in survival systems.,0,,,0
1113.jpg,"Dayton introduces the mating season  
Dayton",0,,,0
1114.jpg,how to make a wish come truegeneral electric.,0,,,0
1115.jpg,"""Teach the old dog new tricks. With Pep 88 Vico Pep 88.""",0,,,0
1116.jpg,see the world 30 clearer.,1,pollution,flowers,1
1117.jpg,"Geared to Pull  
GMC  
GENERAL MOTORS COMPANY  
TRUCKS",0,,,0
1118.jpg,"""Cadillac … Unchallenged for Quality""",0,,,1
1119.jpg,generalmotorsisshiftingtoanewaddress.generalmotorsplatno.15sector32.institutionalareagurgaon122001.,1,car,boxes,1
1120.jpg,ideas are sexy too.,1,head,male,1
1121.jpg,everycokieisonopportunitywhetheritssummercamporalessononthesolarsystemcdokjesalsfundactivitiesthatwillmakeadifferenceina.glrlscouts.life.whatwillyourboxdoforher,1,cookie,telescope,0
1122.jpg,"AWARD WINNING  
SWEET BABY RAY'S  
GOURMET SAUCES  
Barbecue Sauce",0,,,0
1123.jpg,"GIVENCHY  
DAHLIA NOIR  
INTRODUCING L’EAU  
DAHLIA NOIR  
L’EAU  
GIVENCHY",0,,,1
1124.jpg,love moschino.,0,,,0
1125.jpg,vanderbilt.,1,perfume,image,0
1126.jpg,fedexcupadshrinkray weunderstand.nothingsmoreimportantthanyourclubs.butdontshrinkthemshipthemwithfedexwheneveryoutravel.,1,club,bent,1
1127.jpg,live the legend.play the legend.kimarlic.kimarlicgolfcommunityoffersalifestyleexperiencelikenootherontheouterbanks.ouraisiallydesignedcoursecreatesstimulatingchallengeswithitsoutstandinglayoutandconditioning.,0,,,0
1128.jpg,optalgin.strong for strong pain.,1,eyes,ball,1
1129.jpg,the skill it takes to play our course will impress you.,0,,,0
1130.jpg,sbedarwalpresents.mostexpensivelocationataffordableprice.,1,hand,plate,0
1131.jpg,U.S. Royal Golf Balls,0,,,1
1132.jpg,"Davidson Golf Ball

Three Sample Balls Will be sent on Receipt of $1.00 or one for 35c.
 
Made from Pure Gutta  
well seasoned  
and well painted

DAVIDSON RUBBER CO., 19 MILK STREET, BOSTON, MASS.",0,,,1
1133.jpg,"SERIOUS FUN  
GO KART Powered Golf  
Stylish, robust and unbeatable value.  
Take a closer look at www.gokart.co.uk 01227 712288.  
All Play. No Work.",0,,,1
1134.jpg,caddie pepsi.pepsi.pode serpode der muito bom.pode ser pepsi.,1,golf,bag,1
1135.jpg,"""IS A WAGER JUST PAR FOR THE COURSE?""
""MAVERICKS OF CHANCE""",0,,,1
1136.jpg,"Live the Legend.  
 Play the Legend.  
 Kilmarlic.",0,,,1
1137.jpg,"""Better Golf Starts with a Well Rounded Source.""
""GOLF COAST MAGAZINE""
""Learn to slice it. Piece O’ Cake.""
""GOLFOASTMAGAZINE.COM""
""SARASOTA 941-915-9160""
""TAMPA 727-409-0797""
""GOLF COURSES INSTRUCTION SHOPPING SERVICES""",0,,,1
1138.jpg,"> **Tek vuruşta 200.000 ağaç!**  
> Güney kıyılarımızda açılması planlanan golf sahaları için yüz binlerce ağaç kesilecek. Üstelik bölgenin su kaynakları yeni sahaları kaldıramayacak kadar sınırlı. Bir büyük yanlışı engellemek için bize destek verin.  
> **WWF**  
> www.wwf.org.tr
",1,axe,gold ,1
1139.jpg,"SEE THE GAME DIFFERENTLY
GARMIN.",0,,,1
1140.jpg,tech company.,1,logo,Blimp,0
1141.jpg,gucci.,0,,,1
1142.jpg,gucci.,1,woman,clothing,1
1143.jpg,gymboree.,1,oval,bus,1
1144.jpg,"Save this card for a FREE Trial Class!  
Discover the Joy of Dance in a Welcoming Space!

ABC DANCE ACADEMY  
1-800-628-1804 • www.website.com  

ALL DANCERS • ALL LEVELS • AGES 3 - ADULT  
Ballet | Tap | Jazz | Contemporary | Hip-Hop | Acrobatics | and More!",0,,,1
1145.jpg,"IRVING  
DYNAMIC  
GYMNASTICS

201 S. Rogers • Irving  
(corner of Rock Island & Rogers)

972-254-0950",0,,,1
1146.jpg,"
**标题：**  
**Häagen-Dazs, esperienza inconfondibile**  
（意大利语，意为“哈根达斯，不可混淆的体验”）

**正文：**  
**Häagen-Dazs Belgian Chocolate**  
Scaglie di cioccolato unite ad un puro e cremoso gelato al cioccolato belga. Un gusto superiore e seducente. Lasciati tentare dalla suprema esperienza del cioccolato firmata Häagen-Dazs.

（翻译：比利时巧克力碎片与纯正柔滑的比利时巧克力冰淇淋融合。带来诱人、无与伦比的美味体验。让自己沉醉于哈根达斯打造的极致巧克力享受中。）",1,ice,cake,0
1147.jpg,Start a revolution and see the future for dry feeling eyes,0,,,0
1148.jpg,Lady Toffee meets Lord Pudding,0,,,0
1149.jpg,zippo.,1,lighter,ornament,1
1150.jpg,"HANES  
 $1 A Suit  
 Say “HANES” and you’ve said it all",0,,,1
1151.jpg,dont shrink from comfortreis.,1,person,distorted,1
1152.jpg,"LANCÔME  
GÉNIFIQUE  
MASQUE SECONDE PEAU ACTIVATEUR DE JEUNESSE  
YOUTH ACTIVATING SECOND SKIN MASK  
16 ml 0.55 FL. OZ.",0,,,1
1153.jpg,respect lifego vegetarian.,0,,,1
1154.jpg,no diaease can get to you.,1,brick,disease,0
1155.jpg,now very doctor knowes you personally.ibm.,1,stethoscope,face,1
1156.jpg,united healthcare.,1,numbers,splashes,1
1157.jpg,seba med.,1,hands,crocodile,1
1158.jpg,i do.i have epilepsyi will be happily married.,1,ring,0,1
1159.jpg,"Do you see the chocolate bar, or the vanilla bar?  
Rich chocolate or smooth vanilla?  
Have both.  
Vanilla nougat and choc caramel wrapped in Mars Chocolate.",1,face,chocolate,0
1160.jpg,theresnobrainquitelikeyours.andwecanproveit.centra.,1,finger,brain,0
1161.jpg,sds.,1,medicine,gumballs,0
1162.jpg,got insurance,0,,,1
1163.jpg,"THE SUM OF A HUMAN IS GREATER THAN ITS PARTS.
HUMAN CARE FOR LITTLE HUMANS.",0,,,0
1164.jpg,steyker.surgical.tecnologia fuera de este mundo.system 6.,1,tools,spaceship,1
1165.jpg,"**“If you want, we have the plan.”**",1,cigarettes,jail,0
1166.jpg,"khaitan  
EXTREME GRINDING POWER",1,tornado,carrot,0
1167.jpg,that about says it all.,1,mouth,bars,0
1168.jpg,no more hiding.das auto.,1,torso,stretched,1
1169.jpg,w.,1,seatbelt ,logo,1
1170.jpg,"You're darn tootin my dad smokes Marlboro ... he knows a good thing!
Yes, you need never feel over-smoked ... that's the Miracle of Marlboro
Your choice of ivory tips • plain ends • beauty tips (red)
Philip Morris & Co. Ltd. Inc.",0,,,1
