Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
1582.jpg,"29. 西门子公司：本公司在世界各地的维修人员都闲得无聊。  
30. 鹦鹉广告（法国商店）：待售鹦鹉笼标价500法郎，广告语：“不买它，看它值不值500法郎？”  
31. 安全广告（酒驾警示）：如果司机的酒瘾发了，可以在此饮酒，不过先留下地址，以便送你的骨灰给家人。  
32. 默默无蚊（某杀蚊剂广告语）。  
33. 花店广告：送几朵花给最爱的人，但不要忘了你的妻子。  
34. 牛奶厂广告：每天喝一瓶本厂鲜奶，坚持5214个星期，您将活到100岁！  
35. 口香糖广告：箭牌口香糖，一见如故，一见钟情。  
36. 六神花露水广告：六神有主，一家无忧。  
37. 轮胎广告：任劳任怨，只要还有一口气。  
38. 旅游广告：请飞往北极度蜜月，当地夜长24小时。  
39. 胃药广告：胃病患治在四方（西方胃片广告语）。  
40. 电脑动画广告：触幕惊新（亚细亚三维动画系统）。  
41. 帽子公司广告：以“帽”取人。  
42. 空调广告：智者见质（古桥空调）。  
43. 法语班广告：如果你听了一课之后",0,,,0
1583.jpg,你好，咖啡不期而遇,0,,,0
1584.jpg,"05/31  
WORLD NO TOBACCO DAY  
世界无烟日·05·31  

世界无烟日  

燃烧的是香烟 · 消耗的是生命  

1987年11月，在日本东京举行的第六届吸烟与健康国际会议建议将每年4月定为世界无烟日，并从1988年开始实施。然而，从1989年开始，世界无烟组织

还人类一片清新  
请丢掉手中的香烟  
烟缠肺兮肺心寒  
尼古丁一进兮不复还  

NATIONAL UNIFIED FREE SERVICE HOTLINE  
全国统一举报服务热线：888-88888888",1,表情,香烟,0
1585.jpg,"吸烟 吸烟 吸烟 吸烟 吸烟  
吸烟 吸烟 吸烟 吸烟 吸烟  
吸烟 吸烟 吸烟 吸烟 吸烟  
吸烟 吸烟 吸烟 吸烟 吸烟  
吸烟 吸烟 吸烟 吸烟 吸烟  
吸烟 吸烟 吸烟 吸烟 吸烟  
吸烟 吸烟 吸烟 吸烟 吸烟  

校园的香烟？  
生命的硝烟。",1,文字,骷髅,0
1586.jpg,"键盘才不是狙击武器  
打击网爆要举起勇气",1,文字,枪,1
1587.jpg,"文明、诚信、树新风
- 传播新时代文明风尚　发扬雷锋精神
- 正直 中国梦
- 光盘行动
- 文明
- 天爱
- 无惧陌人
- 对浪费说NO！
- 文明 出行
- 文明骑行 绿色生活
- 一步一小善 一生一大善",1,单词,筷子,1
1588.jpg,"停止燃烧我们的生命  
No smoking",1,文字,香烟,0
1589.jpg,低碳减排你我同行话低碳让生活更时尚节约让生活更美好,0,,,1
1590.jpg,"环境对我们生活起到至关重要的作用，一个美好、绿色的环境是不可或缺的，从小事做起，爱护环境。
为那一抹绿，我们还能做什么？环境对我们生活起到至关重要的作用，一个美好、绿色的环境是不可或缺的。从小事做起，爱护环境。",1,黑影,树根,1
1591.jpg,比邻居开枪更有趣,0,,,0
1592.jpg,"人人不酒驾，平安行天下。  
Refuse drunk driving",1,文字,酒瓶,0
1593.jpg,"节能减排 倡导绿色生活  
保护环境 绿色出行",1,人,绿叶,1
1594.jpg,"珍惜每一滴水  
节约用水  
从我做起  
JIE YUE YONG SHUI  
CONG WO ZUO QI  

珍惜水资源 节约每滴水  
水是生命之源，地球上的淡水资源正在逐年减少  
我们保护水资源的第一步就是要学会节约用水  

IC千库网",1,沙漏,水,1
1595.jpg,"广告也幽默  
Advertisement Is Also Humourous

中外幽默广告鉴赏  
Appreciation of Chinese and Foreign Countries' Humourous Advertisements

刘世英 姜任印 袁凯翔 著

中国时代经济出版社",1,弹簧,头脑,1
1596.jpg,"摄图网  
给你创意和灵感  

不和死神去赛跑  

拒绝酒驾  
【酒后驾车 害人害己】   
【醉（罪）在酒中 毁（悔）在杯中】  

底部联系方式：  
电话：021-80187116 QQ：800053384 邮箱：SHETUWANG@123.COM  
网址：www.699PIC.COM 地址：上海市浦东新区东方路3539号",1,身体,汽车,1
1597.jpg,"珍惜生命节约用水  
惜水 爱水 节水   
从我做起",1,苹果,水,1
1598.jpg,众人携手创建森林城市 森林城市人人共建,1,森林,人,1
1599.jpg,和谐发展,1,太极图,地球,1
1600.jpg,"送运费险  
- A款 4张

1. 文明用餐
2. 光盘行动
3. 珍惜粮食
4. 公筷公勺 幸福乘倍",1,食物,表情,1
1601.jpg,"低碳生活，绿色出行  
LOW-CARBON LIVING, GREEN TRAVEL",1,绿叶,自行车,1
1602.jpg,普及防汛防台知识 增强抗灾自救能力,0,,,0
1603.jpg,纸用一张就好,1,地球,绿植,1
1604.jpg,10天可取 修身免费干洗 好的定制 没那么贵 用心 精致,1,西装,文字,0
1605.jpg,绿色出行 低碳生活,0,,,1
1606.jpg,"食堂  
文明就餐 文明就餐  
就做文明人",0,,,0
1607.jpg,积极建设质量强区，打造有质量的生活。,0,,,1
1608.jpg,"共建家园 从我做起 
节约用水  
水利
和平生态 共建家园 
共建家园 从我做起
保护环境 人人有责
保护环境 人人有责
节约用水是每个公民的责任和义务！  
节约用水是每个公民的责任和义务！
保护水资源，促进西部大开发；节约每一滴水，共同打造节水型城市。",1,地球,水,1
1609.jpg,禁止吸烟,1,鬼魂,烟雾,-1
1610.jpg,"全民慈善  
IC千库网  
9 / 5 四  
LOVE  
国际慈善日  
动员全世界人民、非政府组织和  
利益相关者通过志愿者和慈善活  
动帮助他人  
INTERNATIONAL CHARITY DAY  
2019",1,帮助,手,1
1611.jpg,"手拉手 用爱传递  
关爱儿童 让儿童不变得孤僻  
每个孩子都希望自己父母不离开自己的身边",1,指纹,爱心,1
1612.jpg,"温莎国际社区  
2733333  
雾霾天出行  
10万免费防霾口罩 全城派送  
温莎关爱您",1,竹子,口罩,0
1613.jpg,"雾霾来袭  
你的肺还好吗？",1,树根,肺,0
1614.jpg,"Butterfly

这是玫瑰园唯一的声音  
原生态美味  酿酿七彩生活  

玫瑰园 【0516】135246357356  
请联系我们的热线电话 31557883256",1,吉他,蜻蜓,0
1615.jpg,"提高利用率，减少水资源浪费  
节约用水  
保护水资源  
改善生态环境  
淡水资源不仅短缺，而且分布极不平衡

地球淡水比例：97.5%  
淡水资源占比：70%  
年降水单位：110M³（万亿）  
可直接利用淡水：2.5%",1,水滴,地球,1
1616.jpg,"请勿酒驾  
喝酒不开车 开车不喝酒",0,,,0
1617.jpg,让阳光进入 打开心灵的窗口 良好心态,0,,,1
1618.jpg,遵守交通规则拒绝酒驾,0,,,0
1619.jpg,"低碳生活 节能环保  
节能减排 从我做起  
CETC 第十三研究所",1,电灯泡,绿叶,1
1620.jpg,"节约可用水，从我做起。  
养成节水好习惯，树立绿色新风尚。  
你我行动，节约用水，灌溉新未来，号动中国。",0,,,1
1621.jpg,天然珍爱每一粒大米,0,,,1
1622.jpg,还世界一片寂静。,1,树木,文字,0
1623.jpg,中宣部宣教局　中国文明网,1,灯泡,书架,1
1624.jpg,图片来源：视觉中国 www.vcg.com,1,橙汁,橙子,1
1625.jpg,"保护动物  
爱心 慈善 公益  
请保护人类共同的朋友",0,,,1
1626.jpg,拒绝酒驾,0,,,0
1627.jpg,节约能源，爱护环境，享受低碳生活，保护环境需要你我共同的参与，绿色环保从我做起，节能环保挂图,1,袋子,树苗,1
1628.jpg,"低碳出行 绿色出行
一起维护我们共同生存的地球，建设我们美好的生态家园",1,地球,绿叶,1
1629.jpg,"家庭守望  
陪伴是对老人最好的关爱，守望家庭。  
设计帮所版权所有，侵权必究。",1,人,天空,1
1630.jpg,你我梳理 绿色未来,1,梳子,人,0
1631.jpg,节能减排 从现在做起。,1,水,衣服,1
1632.jpg,"浪费用水可耻  
节约用水光荣  
请节约用水",1,水滴,土地,1
1633.jpg,"保护森林  
Forest protection  
每次使用一次性木筷，  
就是在吃掉一片森林！",1,筷子,森林,-1
1634.jpg,"坚持人水和谐  
建设生态文明  

贯彻新发展理念 建设节水型城市  
大渡口区城市管理局",1,水,爱心,1
1635.jpg,"理想照耀中国  
致敬最可爱的人",1,人,色块,1
1636.jpg,"拍下即送  
好评再送1000G赠品  
~创妹旗舰店~",0,,,0
1637.jpg,"读书日海报  
格式：PSD  
数量：11  
吉米通联盟授权",1,书,梯子,1
1638.jpg,全场3.8折起,0,,,0
1639.jpg,"【酒后驾车 害人害己】  
珍爱生命 请勿酒驾  
【醉（罪）在酒中 残（悔）在杯中】  
推杯换盏贺加喜，酒后驾车添悔恨。今夕是佳节，爱车留在家。酒后禁驾，从“心”开始。  
酒后开车，隐患多多，伤人伤己。老婆孩子心忧忧，酒后驾车受尽罪。  
哪怕不死也残废，家庭事业皆败退。  
酒驾意外全成空，一杯醉酒一场空。  
一杯酒，多少离别愁；三杯酒，不归路上走……  
酒后驾车在熟悉的路，也是不归路……",1,酒瓶,指针,-1
1640.jpg,每一滴都是爱,1,血型,血滴,1
1641.jpg,"1. 加强废气处理，保护我们的自然环境。
2. 减少废弃物，增加资源的循环利用。
3. 节能减排，造福的不仅仅只有人类。
4. 节能减排，让世界自然生长。
5. 节能减排，利用一切可再生资源。
6. 开发节能产品，节省现有宝贵资源。",1,牛角,绿叶,1
1642.jpg,"20世纪广告  
ADVERTISING",0,,,0
1643.jpg,订购热线：88-888888  |  02-123-4567,0,,,0
1644.jpg,"青山绿水就是金山银山  
绿水青山就是金山银山  
AND IF THE GOLDEN SUN, SHOULD CEASE  
想金山 银山 要先规划 绿水青山的前提  
更是让绿水青山变成金山银山的顶层设计  
全国统一免费服务热线：",1,金山银山,绿水青山,1
1645.jpg,老人还有多长时间等你们去关爱？,1,拐杖,指针,0
1646.jpg,"节能减排 绿色出行  
节能减排 绿色出行  
ENERGY SAVING AND EMISSION  
REDUCTION OF THE GREEN LINE",1,花,自行车,1
1647.jpg,"怪兽&公益  
TUGUAISHOU  

“我们是光盘族  
对浪费说 NO！”  

节约·粮食  

光盘行动  
不要只是光说不动！  
ACTION TO SAVE FOOD  

CALL 021-12345678 | ADD：上海市浦东新区图怪兽工作室",0,,,0
1648.jpg,"选择济南·共赢未来  
擎天时，奋兴正劲

习近平总书记视察山东时，明确提出了“走在前列、全面开创”的目标定位，要求以改革“打通关节”释放活力，全面增强发展的动力。省委、省政府高度重视《2018（首届）“选择济南”作为中国唯一的国家新旧动能转换综合试验区举办的双招双引活动，得到了国家部委、山东省委、省政府和社会各界的高度关注和积极响应。支持济南积极对接京津冀，加快打造中央企业和国际公司在中国北方的总部基地，建设“大强美富通”现代化国际大都市，争创国家中心城市。",1,拳头,城市,0
1649.jpg,"爱情是吵架跑出门后  
回来顺便买个菜  

香香公寓  
关注生活点滴的公寓  

重庆市九龙坡石桥铺渝州路石新路口，公交车便利，20万左右，为幸福而战  
香香物业倾情推荐  

023-6188 0999  
weibo.com/greatwallawards",0,,,1
1650.jpg,"世界环境日 / 保护环境人人有责  
2019 06.05  
保护地球  

6.5 保护环境·创建绿色家园  
世界环境日  
保护环境  

Protect the earth from me  
节约集约利用资源·倡导绿色简约生活  

世界环境日为每年的6月5日，它反映了世界各国人民对环境问题的认识和态度，  
表达了人类对美好环境的向往和追求。它是联合国促进全球环境意识、提高政府对环境问题的注意并采取行动的主要媒介之一。

播种绿色  共享蓝天  

保护环境 从我做起",1,城市,草,1
1651.jpg,"珍惜生命之源  
“关”住点点滴滴  
请节约用水",1,根茎,水管,1
1652.jpg,安全无忧 专业代驾服务机构。,0,,,0
1653.jpg,"把它全部洗掉
流浪者
使平静
琥珀色+薰衣草色
沐浴露",1,沐浴露,薰衣草,1
1654.jpg,己所不欲，勿施于它。你不想被欺骗，我也是…,1,手,刀,0
1655.jpg,"它毁了…  
毁灭别人的同时也是在毁灭自己  反对战争，珍爱生命",0,,,0
1656.jpg,低碳生活 从我做起,1,文字,花,1
1657.jpg,"全城漏水大搜查  
免费解决家居防水漏水问题  
公益电话扫码报名  
网址客服活动详情请咨询  
重庆万古建筑材料有限公司",1,文字,水,0
1658.jpg,"《鞍山市公共场所控制吸烟规定》  
2013年1月1日正式实施  

公共场所是我家  全面控烟靠大家  
公共场所不吸烟  健康生活每一天  

鞍山市爱卫办  
鞍山市健康教育所  

www.nipic.com  By:724564025 No:20130910115247715000",0,,,1
1659.jpg,厉行节约反对浪费,1,伞,手,0
1660.jpg,"节约能源 从我做起  
及时关闭室内灯  
爱企如家心中明",1,树叶,灯泡,1
1661.jpg,"节约  
每一滴水  

有没有面对滴滴水的龙头掉视无睹的经历？  
如果有，下次，请您拧紧一下！",1,脸谱,水滴,0
1662.jpg,"做文明有礼保定人  
保护自然",1,扇子,环境,1
1663.jpg,"关爱自闭症儿童  
世界更美好  

关爱弱势群体·公益广告",0,,,0
1664.jpg,"节能低碳 从我做起

电脑亮度设合适  节约用电又护眼  
睡眠功能要设置  电脑也要勤养护  
屏保画面要简单  及时关闭显示器

节能减排 低碳生活

http://jzn.liuzhou.gov.cn",1,树叶,文字,1
1665.jpg,"拱北卓凡中心  
人比房多！  
面市半年销量大捷，余货不等人。  
双口岸稳健资产，机不可失。  
口岸商业综合体招商现已全面启动。",0,,,0
1666.jpg,"回家就要喝RIO  
有爱有

生活压力大  
RIO来解压 😊

RIO  
预调鸡尾酒

RIO在 爱在  
家人永远是爱的港湾 就如RIO是你的港湾  
let's RIO",1,脸谱,酒瓶,0
1667.jpg,世界勤俭日,0,,,1
1668.jpg,文明餐桌公约,1,文字,花,1
1669.jpg,"践行低碳生活,共享绿色家园！  
中宣部宣教局  中国文明网",1,房子,树叶,1
1670.jpg,"文明餐桌 从我做起  
拒绝餐饮浪费  
厉行节约、文明用餐  
不剩饭  
不剩菜

一粥一饭  
当思来之不易",0,,,0
1671.jpg,制度是开启权力的钥匙,1,钥匙,权力,0
1672.jpg,"节 / 约 / 用 / 水 人 / 人 / 有 / 责  
PROTECTING THE EARTH IS EVERYONE’S RESPONSIBILITY

节约用水  
WATER CONSERVATION

节约用水 从我做起

不要让最后一滴水 变成眼泪！  
LET’S TAKE CARE OF IT WITH THE SAME FATE",1,水滴,地球,1
1673.jpg,"橙丰破浪
人和至上
抗恒
北京人和VS广州恒大淘宝",0,,,0
1674.jpg,"让公筷公勺成为餐桌标配
文明用餐请用“公筷公勺”
大多数用来夹菜的筷子",1,餐具,文字,1
1675.jpg,"你不是一个男人，不是一个家伙，不是一个人，伙计，伙计，CIT，绅士或兄弟。面对现实吧，你是个男人
穿裤子
DOCKERS
dockers.com",1,人,文字,0
1676.jpg,"拒绝过度包装  
我，很简单。  
我，时尚从简，没有华丽的外表，但我名副其实，物有所值。

江苏省优秀公益广告作品资源库  
张定龙  供",1,包,螃蟹,1
1677.jpg,"absolutads.com  
ABSOLUT 110°",1,酒瓶,煎蛋,0
1678.jpg,"我爱你 ≠ 我“艾”你  
预防艾滋，关爱你我！",1,标识,手,1
1679.jpg,有德人，天地宽；中国有好，乐改光；满天红。,0,,,0
1680.jpg,反对校园暴力，共建美好校园，和谐社会,0,,,1
1681.jpg,"请节约用水  
大家共建绿色家园",1,地球,水缸,1
1682.jpg,"富  民  文  和  自  平  公  法  爱  敬  谦  友  
强  主  明  谊  由  等  正  治  国  业  信  善  

文明交通  
珍爱生命  拒绝🚫酒驾  

酒瓶+汽车=救护车图示  

社会文明大行动｜讲文明树新风公益广告 海口网 制",1,加法,车祸,1
1683.jpg,"关注艾滋病患者  
拒绝歧视  
多点宽容",1,宽容,丝带,1
1684.jpg,低碳生活 从我做起,0,,,1
1685.jpg,"低碳生活 点滴做起  
减少使用一次性用品 选用玻璃或陶瓷杯具",1,环保,玻璃杯,1
1686.jpg,"让地球不要干涸 节约用水  
节约用水造物人类
SAVE WATER AND DON’T LET THE EARTH DRY AWAY  
WATER SAVING CREATOR MAN",0,,,1
1687.jpg,"节约用水  
节约从点滴做起  
水是生命之源  
请节约用水  

节约用水  
生命之源  
点滴积累  
爱护资源",1,水缸,地球,1
1688.jpg,"垃圾分类 保护环境  
节能环保 保护环境 垃圾分类 利在千秋  
垃｜圾｜也｜有｜宝｜分｜类｜不｜可｜少  
分类的目的是为了有效开展物资分类处理，利用资源生产制造商品，回收利用回收品，包括物品可用和能源利用，填埋是堆置而无法利用的无用垃圾。",0,,,0
1689.jpg,请立明树新凤惟勤惟善富贵有余中国网络电粮台制,0,,,1
1690.jpg,"糧到福到　節約有道  
所有的食物都是我們心中最完美的禮物  
All food is the most perfect gift in our hearts",1,红豆,文字,1
1691.jpg,节能减排低碳生活  ,0,,,1
1692.jpg,"确保无烟青春好年华  
点燃香烟的一刹那，你也点燃了死亡的导火索。",1,悬崖,香烟,-1
